id	gen	cc	fam	dam	sire	dam.age	sire.age	wean.age	mf.ratio	dob	cage	sex	batch	cpp.date	cpp.mo	cpp.age	cpp.box	d1.weight	d1.fb	d2.weight	d2.fb	d3.weight	d3.fb	d4.weight	d4.fb	d5.weight	d5.fb	d8.weight	d8.fb	cpp1.1	cpp1.2	cpp1.3	cpp1.4	cpp1.5	cpp1.6	cpp1.t	cpp1.p	cpp8.1	cpp8.2	cpp8.3	cpp8.4	cpp8.5	cpp8.6	cpp8.t	cpp8.p	sc1.1	sc1.2	sc1.3	sc1.4	sc1.5	sc1.6	sc1.t	sc8.1	sc8.2	sc8.3	sc8.4	sc8.5	sc8.6	sc8.t	act1.1	act1.2	act1.3	act1.4	act1.5	act1.6	act1.t	act2.1	act2.2	act2.3	act2.4	act2.5	act2.6	act2.t	act3.1	act3.2	act3.3	act3.4	act3.5	act3.6	act3.t	act4.1	act4.2	act4.3	act4.4	act4.5	act4.6	act4.t	act5.1	act5.2	act5.3	act5.4	act5.5	act5.6	act5.t	act8.1	act8.2	act8.3	act8.4	act8.5	act8.6	act8.t	cpp.diff.p	cpp.diff1	cpp.diff2	cpp.diff3	cpp.diff4	cpp.diff5	cpp.diff6	cpp.diff	sens1	sens2	sens3	sens4	sens5	sens6	sens	wild	wild.binary	comerr1	comerr2	comerr3	comerr4	comerr5	comerr8	rm.act4	ppi.date	ppi.mo	ppi.weight	ppi.age	ppi.box	ppi3	ppi6	ppi12	avg.ppi	startle	habituation	sum.nostim	ppi3.logit	ppi6.logit	ppi12.logit	glu.date	glu.mo	glu.age	glu.weight	glucose	rip.date	rip.mo	rip.age	rip.weight	brain	coat	deaf	gen50	gen51	gen52	gen53	gen54	gen55	gen56	batch1	batch2	batch3	batch4	batch5	batch6	batch7	batch8	batch9	batch10	batch11	batch12	batch13	batch14	batch15	batch16	batch17	batch18	batch19	batch20	batch21	batch22	cpp.box1	cpp.box2	cpp.box3	cpp.box4	cpp.box5	cpp.box6	cpp.box7	cpp.box8	cpp.box9	cpp.box10	cpp.box11	cpp.box12	ppi.box1	ppi.box2	ppi.box3	ppi.box4	ppi.box5	coat1	coat2	coat3	tail
54367	55	WR	BrF54-91	51995	51670	160	238	21	0.333333333	5/1/2014	TestF55-51	F	20	6/16/2014	Jun	46	11	18.5	5	17.9	0	18.3	3	19.1	1	17.9	2	18.7	0	149.4	147.4	189.8	130.5	137.3	76.8	831.2	0.461777778	198	168.5	192.8	160.2	165.7	187.5	1072.7	0.595944444	47	40	31	25	19	31	193	73	81	53	54	52	25	338	3055	2552	2615	2033	1726	1075	13056	463	478	341	389	473	327	2471	421	272	396	286	289	221	1885	NA	NA	NA	NA	NA	NA	NA	463	382	286	221	211	188	1751	2647	2146	1694	1484	1479	1120	10570	0.134166667	48.6	21.1	3	29.7	28.4	110.7	241.5	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	13.8	0	0	0	6/30/2014	Jun	20.1	60	3	12.16565435	15.96939348	23.26594245	17.13366343	65.625	-7	409	-0.858528897	-0.721149076	-0.518267514	7/7/2014	Jul	67	18.8	63	8/1/2014	Jul	92	19.5	n	W	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	7.9
54368	55	WR	BrF54-91	51995	51670	160	238	21	0.333333333	5/1/2014	TestF55-50	M	20	6/16/2014	Jun	46	9	20.7	8	20.5	2	20.1	7	20.1	1	19.6	4	20.3	8	144.8	133.2	144.3	186.1	164.1	157.3	929.8	0.516555556	193.2	207.4	214.6	207.6	195	129.9	1147.7	0.637611111	35	41	19	27	36	19	177	67	68	162	104	111	28	540	2703	2213	1707	1635	1743	1056	11057	560	639	767	416	661	485	3528	476	382	295	482	376	275	2286	NA	NA	NA	NA	NA	NA	NA	401	508	518	581	513	442	2963	3247	1791	2715	2291	2774	1275	14093	0.121055556	48.4	74.2	70.3	21.5	30.9	-27.4	217.9	NA	NA	NA	NA	NA	NA	NA	1	1	0	0	0	6.9	0	0	0	6/30/2014	Jun	22	60	1	7.896103896	50.66233766	59.38961039	39.31601732	19.91666667	-16	43	-1.066865148	0.011506657	0.16507332	7/7/2014	Jul	67	22.1	60	7/30/2014	Jul	90	23.8	y	W	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	7.7
54371	55	AGR	BrF54-86	52147	51898	112	179	21	0.5	5/1/2014	TestF55-51	F	20	6/16/2014	Jun	46	12	18.7	4	19.5	0	19.9	6	20.7	3	20.5	5	20.3	5	143.8	137.2	122.3	120.2	94.7	83	701.2	0.389555556	144.7	176.2	114	151.4	157.5	143.4	887.2	0.492888889	37	39	49	27	34	14	200	39	35	27	24	30	19	174	3519	3296	3267	2882	2970	1444	17378	557	662	628	563	565	507	3482	523	411	344	408	274	229	2189	NA	NA	NA	NA	NA	NA	NA	525	395	419	464	335	272	2410	3462	3212	2610	1940	2357	2076	15657	0.103333333	0.9	39	-8.3	31.2	62.8	60.4	186	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	13.8	0	0	0	6/30/2014	Jun	21	60	4	33.15373688	43.0371168	63.12019429	46.43701599	115.875	-20.33333333	21	-0.304544648	-0.121748794	0.233379703	7/7/2014	Jul	67	21	76	8/2/2014	Jul	93	21.7	y	A	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	7.7
54372	55	BR	BrF54-86	52147	51898	112	179	21	0.5	5/1/2014	TestF55-50	M	20	6/16/2014	Jun	46	10	23.7	8	24.3	0	24.9	5	25.4	0	24.4	5	24.1	4	167.6	179.8	181.5	136.9	167.3	183.4	1016.5	0.564722222	207.9	233.2	176.6	170.8	202.6	147.6	1138.7	0.632611111	31	38	33	24	27	34	187	53	33	45	27	26	21	205	3024	2589	2515	2121	2007	2274	14530	436	545	565	640	628	466	3280	544	283	336	433	268	296	2160	NA	NA	NA	NA	NA	NA	NA	500	306	403	362	222	245	2038	2598	1487	1953	1404	1376	1201	10019	0.067888889	40.3	53.4	-4.9	33.9	35.3	-35.8	122.2	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	13.8	0	0	0	6/30/2014	Jun	26	60	2	43.19941496	62.17377394	68.35230129	57.90849673	68.58333333	-18.66666667	30	-0.118874944	0.215814216	0.334411006	7/7/2014	Jul	67	24.2	118	7/31/2014	Jul	91	26.3	n	B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	8.1
54375	56	WR	BrF55-02	52119	52090	133	100	21	0.636363636	5/21/2014	TestF56-01	F	21	7/24/2014	Jul	64	1	23.3	0	22.7	0	22.1	1	22.5	0	22.3	5	23.6	6	125.4	175.4	172.3	187.9	176.4	157	994.4	0.552444444	175.7	192.3	187.6	132.2	161.3	181.6	1030.7	0.57261	34	36	33	34	28	30	195	53	30	32	22	46	30	213	2646	2248	2246	2050	1792	1827	12809	539	441	390	319	248	283	2220	445	210	176	248	233	154	1466	380	293	264	246	263	282	1728	381	185	132	154	144	176	1172	3237	2408	2327	2079	2358	1980	14389	0.020166667	50.3	16.9	15.3	-55.7	-15.1	24.6	36.3	-159	-148	-126	-73	15	-1	-492	0	0	0	0	0	0	0	0	0	8/7/2014	Aug	23.1	78	1	19.88368091	28.03634111	78.44586689	42.12196297	50.45833333	-10	48	-0.605224203	-0.409391901	0.561039506	NA	NA	NA	NA	NA	8/26/2014	Aug	97	24.7	y	W	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	8.4
54376	56	WR	BrF55-02	52119	52090	133	100	21	0.636363636	5/21/2014	TestF56-02	M	21	7/24/2014	Jul	64	6	23.6	2	24.2	0	24.3	7	25.4	0	24.8	8	25.4	6	175.2	153.9	180.6	142.4	142	143.1	937.2	0.520666667	156.8	158.6	168	155.8	139.4	161.1	939.7	0.52206	46	35	50	32	35	31	229	55	33	27	32	43	23	213	2969	2152	2388	2082	2238	2047	13876	742	383	342	313	335	185	2300	411	153	89	197	90	145	1085	649	417	278	251	282	288	2165	459	197	110	113	131	144	1154	3451	2167	1693	1816	1922	1837	12886	0.001388889	-18.4	4.7	-12.6	13.4	-2.6	18	2.5	-93	34	-64	-62	-53	103	-135	0	0	0	0	0	0	0	0	0	8/7/2014	Aug	24	78	2	69.11489458	84.2766941	86.16416732	79.85191867	62.08333333	3.166666667	30	0.349822562	0.729163628	0.794321394	NA	NA	NA	NA	NA	8/26/2014	Aug	97	26.2	n	W	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	8.1
54379	56	WL	BrF55-03	52113	54102	135	98	21	0.714285714	5/21/2014	TestF56-01	F	21	7/24/2014	Jul	64	2	19.6	2	19.2	0	19.5	5	19.7	2	19.4	5	20.1	4	132.3	138.2	154.2	151.7	161.3	118.5	856.2	0.475666667	140.5	157.7	165.5	190.3	169.5	171.2	994.7	0.55261	41	46	38	43	35	50	253	66	53	42	50	53	39	303	2618	2425	1863	2254	1800	2389	13349	906	950	957	774	682	558	4827	710	511	388	436	265	179	2489	873	855	671	686	813	677	4575	522	436	498	457	327	258	2498	3487	2593	1997	2226	2345	1600	14248	0.076944444	8.2	19.5	11.3	38.6	8.2	52.7	138.5	-33	-95	-286	-88	131	119	-252	0	0	0	0	0	0	0	0	0	8/7/2014	Aug	20.8	78	2	31.08558994	63.1745648	63.84912959	52.70309478	25.5	-18	36	-0.345750929	0.234394371	0.247036223	NA	NA	NA	NA	NA	8/26/2014	Aug	97	22	n	W	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	7.8
54380	56	AL	BrF55-03	52113	54102	135	98	21	0.714285714	5/21/2014	TestF56-02	M	21	7/24/2014	Jul	64	7	24.1	5	24.5	0	24.5	7	25.3	6	25.3	11	26.1	7	135.9	152.8	139.8	110.2	139.3	113.5	791.5	0.439722222	172.8	172.8	187.5	155.2	141.3	151.3	980.9	0.54494	40	30	30	25	27	24	176	41	30	34	31	23	19	178	1413	1167	1140	821	1049	844	6434	315	378	303	217	278	235	1726	242	202	239	297	315	301	1596	295	270	415	305	303	305	1893	318	309	222	254	228	260	1591	2407	2188	2252	2133	1612	1626	12218	0.105222222	36.9	20	47.7	45	2	37.8	189.4	-20	-108	112	88	25	70	167	0	0	0	0	0	0	0	0	0	8/7/2014	Aug	28.1	78	3	-23.37184874	-8.340336134	28.68697479	-1.008403361	32.83333333	-39	69	-1.995635195	-1.995635195	-0.395484109	NA	NA	NA	NA	NA	8/26/2014	Aug	97	29.3	n	A	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	8.1
54383	56	BR	BrF55-08	52189	52170	112	133	20	0.583333333	5/22/2014	TestF56-01	F	21	7/24/2014	Jul	63	3	21.7	5	20.1	0	21.7	5	21.9	1	21.9	5	23.3	3	147.4	115.8	139.5	121.8	175.5	94.8	794.8	0.441555556	140.6	155.3	134.7	169.7	190.8	140.7	931.8	0.51767	33	27	34	59	53	27	233	51	49	25	38	36	34	233	1699	1392	1394	1605	1626	947	8663	539	607	718	783	817	531	3995	547	209	336	397	444	287	2220	591	517	654	525	441	336	3064	304	252	338	238	358	168	1658	1982	1715	769	1331	1347	918	8062	0.076111111	-6.8	39.5	-4.8	47.9	15.3	45.9	137	52	-90	-64	-258	-376	-195	-931	8	1	0	0	0	0	0	0	0	8/7/2014	Aug	24.7	77	3	29.93152681	46.24417249	57.53496503	44.57022145	45.875	9.166666667	35	-0.369393783	-0.065368539	0.131900367	NA	NA	NA	NA	NA	8/26/2014	Aug	96	23.6	n	B	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	8.1
54384	56	BL	BrF55-08	52189	52170	112	133	20	0.583333333	5/22/2014	TestF56-02	M	21	7/24/2014	Jul	63	8	28.3	0	28.1	0	27.8	3	28.6	0	28.6	6	28.8	3	107.8	141.4	137.4	120.3	147.5	117.7	772.1	0.428944444	155.1	143.4	140	153.9	119.7	189.8	901.9	0.50106	42	40	27	28	27	36	200	53	43	48	32	40	14	230	1368	1723	1532	1485	1441	1447	8996	580	441	652	550	506	552	3281	557	351	258	215	213	272	1866	613	466	242	83	75	22	1501	408	282	215	194	211	113	1423	2342	1717	1753	1406	1166	646	9030	0.072111111	47.3	2	2.6	33.6	-27.8	72.1	129.8	33	25	-410	-467	-431	-530	-1780	0	0	0	0	0	0	0	0	0	8/7/2014	Aug	29.8	77	4	33.68515406	62.23006536	85.24183007	60.38568316	136.9166667	-64.5	19	-0.294172227	0.216854024	0.761620258	NA	NA	NA	NA	NA	8/26/2014	Aug	96	30.6	y	B	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	8.3
54385	56	AR	BrF55-09	52199	52160	101	133	20	0.583333333	5/22/2014	TestF56-01	F	21	7/24/2014	Jul	63	4	20	6	19.3	0	19.9	4	20.5	0	20.3	5	21.4	2	181	159.7	181.3	138.6	176.1	170.6	1007.3	0.559611111	205.5	186.7	185	198.6	191.8	169.2	1136.8	0.63156	25	46	49	51	44	42	257	61	52	47	54	45	47	306	1537	2001	2222	1892	1764	1390	10806	478	318	429	430	380	294	2329	485	263	406	284	318	238	1994	564	552	538	599	547	422	3222	482	507	368	374	267	147	2145	4030	3258	3042	2896	2891	2322	18439	0.071944444	24.5	27	3.7	60	15.7	-1.4	129.5	86	234	109	169	167	128	893	0	0	0	0	0	0	0	0	0	8/7/2014	Aug	21.9	77	4	-11.74776427	59.53405182	70.4141252	39.40013758	64.29166667	32.16666667	27	-1.995635195	0.16767572	0.376575373	NA	NA	NA	NA	NA	8/26/2014	Aug	96	22.9	n	A	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	7.9
54388	56	WL	BrF55-09	52199	52160	101	133	20	0.583333333	5/22/2014	TestF56-02	M	21	7/24/2014	Jul	63	9	29.6	12	29.3	0	29.5	4	30	0	29.8	5	30.7	4	166.2	151.4	125.1	171.3	146.4	147.4	907.8	0.504333333	143.2	130.7	124.6	167.1	146.2	163.7	875.5	0.48639	41	31	29	40	36	39	216	41	43	27	36	30	23	200	2119	2165	1887	2114	1796	2119	12200	526	452	382	283	277	214	2134	605	334	330	317	256	203	2045	740	753	648	531	485	417	3574	417	277	242	298	159	240	1633	3362	2423	1714	1767	1482	1384	12132	-0.017944444	-23	-20.7	-0.5	-4.2	-0.2	16.3	-32.3	214	301	266	248	208	203	1440	0	0	0	0	0	0	0	0	0	8/7/2014	Aug	32	77	1	33.15411295	46.2064001	76.79418886	52.05156731	70.20833333	-56.5	50	-0.304537278	-0.066028474	0.519731604	NA	NA	NA	NA	NA	8/26/2014	Aug	96	36.2	n	W	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	8.1
54389	56	BL	BrF55-13	52089	54184	100	98	20	0.8	5/22/2014	TestF56-01	F	21	7/24/2014	Jul	63	5	22.5	4	20.9	1	21.1	4	20.8	0	20.7	1	21.3	4	144.2	128.2	145.2	139.1	118.6	142.4	817.7	0.454277778	188.8	165.8	176.3	166.1	160.3	173.5	1030.8	0.57267	44	30	26	35	21	29	185	48	38	41	32	44	24	227	2733	2265	2107	2207	1843	1638	12793	565	576	524	407	438	496	3006	582	415	335	405	354	283	2374	716	815	789	826	796	693	4635	620	470	455	502	517	364	2928	3016	2687	2419	2061	2668	1836	14687	0.118388889	44.6	37.6	31.1	27	41.7	31.1	213.1	151	239	265	419	358	197	1629	0	0	0	0	0	0	0	0	0	8/7/2014	Aug	21.9	77	1	56.44132653	60.31887755	58.00382653	58.25467687	35.20833333	-32.83333333	45	0.112522567	0.181869303	0.140246924	NA	NA	NA	NA	NA	8/26/2014	Aug	96	22.7	n	B	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	7.5
54390	56	AR	BrF55-13	52089	54184	100	98	20	0.8	5/22/2014	TestF56-02	M	21	7/24/2014	Jul	63	10	26	9	26.5	0	26.9	5	27.6	0	28.1	8	28.8	10	154.3	152.9	155.7	118.8	167.1	133	881.8	0.489888889	189.8	163.8	164.3	158.3	164.3	141.7	982.2	0.54567	49	33	38	29	33	30	212	32	44	34	39	20	28	197	2837	1839	2124	1811	1840	1748	12199	541	485	516	469	367	421	2799	668	370	322	279	355	268	2262	494	367	262	202	315	316	1956	494	332	238	255	172	227	1718	2489	2494	1906	2191	1658	1808	12546	0.055777778	35.5	10.9	8.6	39.5	-2.8	8.7	100.4	-47	-118	-254	-267	-52	-105	-843	0	0	0	0	0	0	0	0	0	8/7/2014	Aug	28.3	77	2	83.30754717	87.5245283	88.35660377	86.39622642	32.70833333	4.833333333	31	0.69816419	0.846072804	0.880159337	NA	NA	NA	NA	NA	8/26/2014	Aug	96	31.7	n	A	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	8
54393	56	WR	BrF55-14	54103	52098	99	99	20	0.555555556	5/22/2014	TestF56-03	F	21	8/18/2014	Aug	88	1	24.9	0	24.9	0	24.2	0	24.1	1	23.9	0	24.2	0	42.3	181.1	143.6	170.4	110.6	155	803	0.446111111	176.3	165.2	210.4	129.4	140.2	192.5	1014	0.56333	53	34	34	42	39	48	250	50	47	30	26	29	22	204	2614	2529	2064	1926	2136	1963	13232	655	634	549	526	525	493	3382	602	495	258	413	304	225	2297	652	561	478	462	407	510	3070	365	220	363	240	189	210	1587	3186	2691	1979	1693	1511	1512	12572	0.117222222	134	-15.9	66.8	-41	29.6	37.5	211	-3	-73	-71	-64	-118	17	-312	0	0	0	0	0	0	0	0	0	9/1/2014	Sep	24.6	102	1	59.3569736	67.23463655	89.07935325	71.89032113	77.83333333	2.333333333	46	0.16448571	0.312178072	0.911528696	9/9/2014	Sep	NA	NA	NA	9/15/2014	Sep	116	25.8	n	W	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	8.6
54396	56	BR	BrF55-14	54103	52098	99	99	20	0.555555556	5/22/2014	TestF56-04	M	21	7/24/2014	Jul	63	11	28.7	3	28.2	0	28.2	6	28.8	0	29.1	8	30	7	115.3	136.9	151.5	180.2	154.1	144	882	0.49	158.3	171.9	186.8	205.1	161.5	134.6	1018.2	0.56567	54	40	34	36	36	40	240	59	44	27	41	35	21	227	2740	2355	1864	1817	1718	1856	12350	505	419	387	325	264	246	2146	402	274	245	273	206	216	1616	408	305	148	143	172	70	1246	325	246	132	209	144	257	1313	3387	2179	1574	1726	1371	1091	11328	0.075666667	43	35	35.3	24.9	7.4	-9.4	136.2	-97	-114	-239	-182	-92	-176	-900	0	0	0	0	0	0	0	0	0	8/7/2014	Aug	29.4	77	3	25.34239671	25.37957504	34.12087582	28.28094919	170.9583333	24.66666667	50	-0.469226359	-0.468373372	-0.285727647	NA	NA	NA	NA	NA	8/26/2014	Aug	96	32.9	y	B	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	9
54397	56	WL	BrF55-17	54137	54160	99	98	20	0.461538462	5/22/2014	TestF56-03	F	21	8/18/2014	Aug	88	2	19.9	3	20.8	0	21	2	21.5	0	21.8	1	20.3	2	150.8	151.8	149.6	126.3	146.7	158.3	883.5	0.490833333	173.9	208.7	187.7	181.8	183.8	198	1133.9	0.62994	53	35	30	33	28	32	211	33	30	23	20	28	19	153	3068	2202	1818	1881	1849	1940	12758	853	569	695	812	792	775	4496	803	470	378	315	486	310	2762	665	1006	966	929	810	800	5176	434	416	378	413	281	376	2298	2779	2063	1873	1720	2140	1502	12077	0.139111111	23.1	56.9	38.1	55.5	37.1	39.7	250.4	-188	437	271	117	18	25	680	0	0	0	0	0	0	0	0	0	9/1/2014	Sep	21.7	102	2	38.87684729	42.13703538	52.17554859	44.39647709	54.5	-4.333333333	34	-0.196514708	-0.137736704	0.037817027	9/9/2014	Sep	NA	NA	NA	9/15/2014	Sep	116	21.8	y	W	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	8.4
54398	56	WR	BrF55-17	54137	54160	99	98	20	0.461538462	5/22/2014	TestF56-04	M	21	7/24/2014	Jul	63	12	23.5	4	23.7	0	24	0	25.5	0	26.3	0	26.5	0	189.3	185	194	186.9	146.8	168.2	1070.2	0.594555556	140.9	158.7	124.7	137.3	138.2	108.2	808	0.44889	40	28	23	27	34	25	177	36	23	25	18	18	18	138	2245	1684	1475	1659	1730	1527	10320	672	470	318	316	288	299	2363	486	263	225	162	82	120	1338	556	643	482	433	371	461	2946	318	122	70	128	36	28	702	2516	1912	1812	1399	1499	1434	10572	-0.145666667	-48.4	-26.3	-69.3	-49.6	-8.6	-60	-262.2	-116	173	164	117	83	162	583	0	0	0	0	0	0	0	0	0	8/7/2014	Aug	25.1	77	4	59.5215658	84.00715564	95.22400918	79.58424354	134.125	-40.16666667	18	0.167450643	0.72039057	1.299682979	NA	NA	NA	NA	NA	8/26/2014	Aug	96	25.5	n	W	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	8.4
54805	55	AR	BrF54-67	52047	52032	NA	NA	NA	0.428571429	NA	TestF56-03	F	21	8/18/2014	Aug	NA	3	31	2	30.9	1	30.6	1	29.3	0	29.3	5	29.6	1	167.9	130.5	151.1	149.7	117.8	157.4	874.4	0.485777778	161	140.3	152.4	155.8	163.1	117.6	890.2	0.49456	38	24	20	34	20	38	174	43	33	22	34	17	17	166	1911	1105	1163	1114	944	1015	7252	450	372	370	373	356	311	2232	415	252	257	304	198	209	1635	499	356	411	431	436	428	2561	439	295	259	267	202	187	1649	1663	1459	1169	1291	1067	981	7630	0.008777778	-6.9	9.8	1.3	6.1	45.3	-39.8	15.8	49	-16	41	58	80	117	329	0	0	0	0	0	0	0	0	0	9/1/2014	Sep	29.7	NA	4	61.23324563	81.31001393	87.37192385	76.63839447	62.29166667	-48.66666667	35	0.198527837	0.638535058	0.840034706	9/9/2014	Sep	NA	NA	NA	9/15/2014	Sep	NA	33	n	A	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	8.1
54808	56	AR	BrF55-16	54123	54168	100	99	20	0.454545455	5/23/2014	TestF56-06	M	21	7/24/2014	Jul	62	6	22.7	4	23.5	0	25.1	6	25.2	2	25.8	7	27.3	5	131	101.1	100.3	74.8	111.2	73.2	591.6	0.328666667	142.7	105.5	98.1	144.1	120.2	111.9	722.5	0.40139	19	22	36	39	29	39	184	31	33	24	32	28	26	174	2078	1588	2295	2297	1825	2071	12154	481	520	641	535	597	533	3307	379	276	205	239	80	185	1364	523	514	630	494	550	401	3112	268	237	277	146	231	154	1313	1923	1694	1622	1652	1611	1489	9991	0.072722222	11.7	4.4	-2.2	69.3	9	38.7	130.9	42	-6	-11	-41	-47	-132	-195	0	0	0	0	0	0	0	0	0	8/7/2014	Aug	28.3	76	2	48.78922111	70.47249908	85.1168943	68.12620483	93.5	-1.166666667	32	-0.021037496	0.377792981	0.757322203	NA	NA	NA	NA	NA	8/26/2014	Aug	95	29.5	n	A	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	8.2
54809	56	AR	BrF55-16	54123	54168	100	99	20	0.454545455	5/23/2014	TestF56-05	F	21	7/24/2014	Jul	62	1	20.5	0	19.9	0	20.2	3	19.9	0	20.2	5	21.2	5	148.7	133.7	133.4	103.8	124.6	205.1	849.3	0.471833333	177.9	132.2	117	151.2	165.9	198.6	942.8	0.52378	26	44	36	37	36	34	213	49	40	35	26	33	35	218	2061	2127	2028	1985	1855	1986	12042	583	558	504	482	311	330	2768	476	354	246	304	190	224	1794	474	492	662	530	635	571	3364	465	382	200	199	236	233	1715	2878	2498	2445	1698	1770	2489	13778	0.051944444	29.2	-1.5	-16.4	47.4	41.3	-6.5	93.5	-109	-66	158	48	324	241	596	0	0	0	0	0	0	0	0	0	8/7/2014	Aug	21.7	76	1	26.18672454	54.27466151	82.49563617	54.31900741	76.20833333	10.83333333	46	-0.450053298	0.074440195	0.673284644	NA	NA	NA	NA	NA	8/26/2014	Aug	95	22.5	y	A	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	7.5
54812	56	BR	BrF55-15	54119	54156	100	100	20	0.6	5/23/2014	TestF56-06	M	21	7/24/2014	Jul	62	7	28	6	27.2	0	27.2	4	27.3	0	27.3	3	27.9	4	145	168	145.1	141.9	172.9	143.9	916.8	0.509333333	221.3	209.9	179.2	171.9	175.1	244.3	1201.7	0.66761	27	24	24	31	24	24	154	32	31	33	31	26	9	162	1248	1043	994	1020	837	846	5988	305	98	0	15	57	16	491	473	321	246	285	201	121	1647	415	84	37	62	19	0	617	462	295	290	262	167	78	1554	1351	1154	1198	1173	987	494	6357	0.158277778	76.3	41.9	34.1	30	2.2	100.4	284.9	110	-14	37	47	-38	-16	126	0	0	0	0	0	0	0	0	0	8/7/2014	Aug	28.5	76	3	34.78797759	51.55068772	68.44360672	51.59409068	55.08333333	-0.833333333	48	-0.272898487	0.026946847	0.336245527	NA	NA	NA	NA	NA	8/26/2014	Aug	95	30.1	n	B	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	8.1
