id	gen	cc	fam	dam	sire	dam.age	sire.age	wean.age	mf.ratio	dob	cage	sex	batch	cpp.date	ppi.date	glu.date	rip.date	cpp.mo	ppi.mo	glu.mo	rip.mo	cpp.age	cpp.box	d1.weight	d1.fb	d2.weight	d2.fb	d3.weight	d3.fb	d4.weight	d4.fb	d5.weight	d5.fb	d8.weight	d8.fb	act1.1	act1.2	act1.3	act1.4	act1.5	act1.6	act1.t	cpp1.1	cpp1.2	cpp1.3	cpp1.4	cpp1.5	cpp1.6	cpp1.t	cpp1.p	sc1.1	sc1.2	sc1.3	sc1.4	sc1.5	sc1.6	sc1.t	act2.1	act2.2	act2.3	act2.4	act2.5	act2.6	act2.t	act3.1	act3.2	act3.3	act3.4	act3.5	act3.6	act3.t	act4.1	act4.2	act4.3	act4.4	act4.5	act4.6	act4.t	act5.1	act5.2	act5.3	act5.4	act5.5	act5.6	act5.t	act8.1	act8.2	act8.3	act8.4	act8.5	act8.6	act8.t	cpp8.1	cpp8.2	cpp8.3	cpp8.4	cpp8.5	cpp8.6	cpp8.t	cpp8.p	sc8.1	sc8.2	sc8.3	sc8.4	sc8.5	sc8.6	sc8.t	cpp.diff	comerr1	comerr2	comerr3	comerr4	comerr5	comerr8	rm.act4	sens	glu.age	glu.weight	glucose	rip.age	rip.weight	tail	wild	brain	ppi.weight	ppi.age	ppi.box	ppi3	ppi6	ppi12	avg.ppi	startle	habituation	sum.nostim
54376	56	WR	BrF55-02	52119	52090	133	100	21	0.636363636	5/21/2014	TestF56-02	M	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	64	6	23.6	2	24.2	0	24.3	7	25.4	0	24.8	8	25.4	6	2969	2152	2388	2082	2238	2047	13876	175.2	153.9	180.6	142.4	142	143.1	937.2	0.520666667	46	35	50	32	35	31	229	742	383	342	313	335	185	2300	411	153	89	197	90	145	1085	649	417	278	251	282	288	2165	459	197	110	113	131	144	1154	3451	2167	1693	1816	1922	1837	12886	156.8	158.6	168	155.8	139.4	161.1	939.7	0.52206	55	33	27	32	43	23	213	0.001388889	0	0	0	0	0	0	0	-135	NA	NA	NA	97	26.2	8.1	0	n	24	78	2	69.11489458	84.2766941	86.16416732	79.85191867	62.08333333	3.166666667	30
54379	56	WL	BrF55-03	52113	54102	135	98	21	0.714285714	5/21/2014	TestF56-01	F	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	64	2	19.6	2	19.2	0	19.5	5	19.7	2	19.4	5	20.1	4	2618	2425	1863	2254	1800	2389	13349	132.3	138.2	154.2	151.7	161.3	118.5	856.2	0.475666667	41	46	38	43	35	50	253	906	950	957	774	682	558	4827	710	511	388	436	265	179	2489	873	855	671	686	813	677	4575	522	436	498	457	327	258	2498	3487	2593	1997	2226	2345	1600	14248	140.5	157.7	165.5	190.3	169.5	171.2	994.7	0.55261	66	53	42	50	53	39	303	0.076944444	0	0	0	0	0	0	0	-252	NA	NA	NA	97	22	7.8	0	n	20.8	78	2	31.08558994	63.1745648	63.84912959	52.70309478	25.5	-18	36
54380	56	AL	BrF55-03	52113	54102	135	98	21	0.714285714	5/21/2014	TestF56-02	M	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	64	7	24.1	5	24.5	0	24.5	7	25.3	6	25.3	11	26.1	7	1413	1167	1140	821	1049	844	6434	135.9	152.8	139.8	110.2	139.3	113.5	791.5	0.439722222	40	30	30	25	27	24	176	315	378	303	217	278	235	1726	242	202	239	297	315	301	1596	295	270	415	305	303	305	1893	318	309	222	254	228	260	1591	2407	2188	2252	2133	1612	1626	12218	172.8	172.8	187.5	155.2	141.3	151.3	980.9	0.54494	41	30	34	31	23	19	178	0.105222222	0	0	0	0	0	0	0	167	NA	NA	NA	97	29.3	8.1	0	n	28.1	78	3	-23.37184874	-8.340336134	28.68697479	-1.008403361	32.83333333	-39	69
54383	56	BR	BrF55-08	52189	52170	112	133	20	0.583333333	5/22/2014	TestF56-01	F	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	63	3	21.7	5	20.1	0	21.7	5	21.9	1	21.9	5	23.3	3	1699	1392	1394	1605	1626	947	8663	147.4	115.8	139.5	121.8	175.5	94.8	794.8	0.441555556	33	27	34	59	53	27	233	539	607	718	783	817	531	3995	547	209	336	397	444	287	2220	591	517	654	525	441	336	3064	304	252	338	238	358	168	1658	1982	1715	769	1331	1347	918	8062	140.6	155.3	134.7	169.7	190.8	140.7	931.8	0.51767	51	49	25	38	36	34	233	0.076111111	0	0	0	0	0	0	0	-931	NA	NA	NA	96	23.6	8.1	8	n	24.7	77	3	29.93152681	46.24417249	57.53496503	44.57022145	45.875	9.166666667	35
54384	56	BL	BrF55-08	52189	52170	112	133	20	0.583333333	5/22/2014	TestF56-02	M	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	63	8	28.3	0	28.1	0	27.8	3	28.6	0	28.6	6	28.8	3	1368	1723	1532	1485	1441	1447	8996	107.8	141.4	137.4	120.3	147.5	117.7	772.1	0.428944444	42	40	27	28	27	36	200	580	441	652	550	506	552	3281	557	351	258	215	213	272	1866	613	466	242	83	75	22	1501	408	282	215	194	211	113	1423	2342	1717	1753	1406	1166	646	9030	155.1	143.4	140	153.9	119.7	189.8	901.9	0.50106	53	43	48	32	40	14	230	0.072111111	0	0	0	0	0	0	0	-1780	NA	NA	NA	96	30.6	8.3	0	y	29.8	77	4	33.68515406	62.23006536	85.24183007	60.38568316	136.9166667	-64.5	19
54385	56	AR	BrF55-09	52199	52160	101	133	20	0.583333333	5/22/2014	TestF56-01	F	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	63	4	20	6	19.3	0	19.9	4	20.5	0	20.3	5	21.4	2	1537	2001	2222	1892	1764	1390	10806	181	159.7	181.3	138.6	176.1	170.6	1007.3	0.559611111	25	46	49	51	44	42	257	478	318	429	430	380	294	2329	485	263	406	284	318	238	1994	564	552	538	599	547	422	3222	482	507	368	374	267	147	2145	4030	3258	3042	2896	2891	2322	18439	205.5	186.7	185	198.6	191.8	169.2	1136.8	0.63156	61	52	47	54	45	47	306	0.071944444	0	0	0	0	0	0	0	893	NA	NA	NA	96	22.9	7.9	0	n	21.9	77	4	-11.74776427	59.53405182	70.4141252	39.40013758	64.29166667	32.16666667	27
54388	56	WL	BrF55-09	52199	52160	101	133	20	0.583333333	5/22/2014	TestF56-02	M	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	63	9	29.6	12	29.3	0	29.5	4	30	0	29.8	5	30.7	4	2119	2165	1887	2114	1796	2119	12200	166.2	151.4	125.1	171.3	146.4	147.4	907.8	0.504333333	41	31	29	40	36	39	216	526	452	382	283	277	214	2134	605	334	330	317	256	203	2045	740	753	648	531	485	417	3574	417	277	242	298	159	240	1633	3362	2423	1714	1767	1482	1384	12132	143.2	130.7	124.6	167.1	146.2	163.7	875.5	0.48639	41	43	27	36	30	23	200	-0.017944444	0	0	0	0	0	0	0	1440	NA	NA	NA	96	36.2	8.1	0	n	32	77	1	33.15411295	46.2064001	76.79418886	52.05156731	70.20833333	-56.5	50
54389	56	BL	BrF55-13	52089	54184	100	98	20	0.8	5/22/2014	TestF56-01	F	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	63	5	22.5	4	20.9	1	21.1	4	20.8	0	20.7	1	21.3	4	2733	2265	2107	2207	1843	1638	12793	144.2	128.2	145.2	139.1	118.6	142.4	817.7	0.454277778	44	30	26	35	21	29	185	565	576	524	407	438	496	3006	582	415	335	405	354	283	2374	716	815	789	826	796	693	4635	620	470	455	502	517	364	2928	3016	2687	2419	2061	2668	1836	14687	188.8	165.8	176.3	166.1	160.3	173.5	1030.8	0.57267	48	38	41	32	44	24	227	0.118388889	0	0	0	0	0	0	0	1629	NA	NA	NA	96	22.7	7.5	0	n	21.9	77	1	56.44132653	60.31887755	58.00382653	58.25467687	35.20833333	-32.83333333	45
54390	56	AR	BrF55-13	52089	54184	100	98	20	0.8	5/22/2014	TestF56-02	M	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	63	10	26	9	26.5	0	26.9	5	27.6	0	28.1	8	28.8	10	2837	1839	2124	1811	1840	1748	12199	154.3	152.9	155.7	118.8	167.1	133	881.8	0.489888889	49	33	38	29	33	30	212	541	485	516	469	367	421	2799	668	370	322	279	355	268	2262	494	367	262	202	315	316	1956	494	332	238	255	172	227	1718	2489	2494	1906	2191	1658	1808	12546	189.8	163.8	164.3	158.3	164.3	141.7	982.2	0.54567	32	44	34	39	20	28	197	0.055777778	0	0	0	0	0	0	0	-843	NA	NA	NA	96	31.7	8	0	n	28.3	77	2	83.30754717	87.5245283	88.35660377	86.39622642	32.70833333	4.833333333	31
54393	56	WR	BrF55-14	54103	52098	99	99	20	0.555555556	5/22/2014	TestF56-03	F	21	8/18/2014	9/1/2014	9/9/2014	9/15/2014	Aug	Sep	Sep	Sep	88	1	24.9	0	24.9	0	24.2	0	24.1	1	23.9	0	24.2	0	2614	2529	2064	1926	2136	1963	13232	42.3	181.1	143.6	170.4	110.6	155	803	0.446111111	53	34	34	42	39	48	250	655	634	549	526	525	493	3382	602	495	258	413	304	225	2297	652	561	478	462	407	510	3070	365	220	363	240	189	210	1587	3186	2691	1979	1693	1511	1512	12572	176.3	165.2	210.4	129.4	140.2	192.5	1014	0.56333	50	47	30	26	29	22	204	0.117222222	0	0	0	0	0	0	0	-312	NA	NA	NA	116	25.8	8.6	0	n	24.6	102	1	59.3569736	67.23463655	89.07935325	71.89032113	77.83333333	2.333333333	46
54396	56	BR	BrF55-14	54103	52098	99	99	20	0.555555556	5/22/2014	TestF56-04	M	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	63	11	28.7	3	28.2	0	28.2	6	28.8	0	29.1	8	30	7	2740	2355	1864	1817	1718	1856	12350	115.3	136.9	151.5	180.2	154.1	144	882	0.49	54	40	34	36	36	40	240	505	419	387	325	264	246	2146	402	274	245	273	206	216	1616	408	305	148	143	172	70	1246	325	246	132	209	144	257	1313	3387	2179	1574	1726	1371	1091	11328	158.3	171.9	186.8	205.1	161.5	134.6	1018.2	0.56567	59	44	27	41	35	21	227	0.075666667	0	0	0	0	0	0	0	-900	NA	NA	NA	96	32.9	9	0	y	29.4	77	3	25.34239671	25.37957504	34.12087582	28.28094919	170.9583333	24.66666667	50
54397	56	WL	BrF55-17	54137	54160	99	98	20	0.461538462	5/22/2014	TestF56-03	F	21	8/18/2014	9/1/2014	9/9/2014	9/15/2014	Aug	Sep	Sep	Sep	88	2	19.9	3	20.8	0	21	2	21.5	0	21.8	1	20.3	2	3068	2202	1818	1881	1849	1940	12758	150.8	151.8	149.6	126.3	146.7	158.3	883.5	0.490833333	53	35	30	33	28	32	211	853	569	695	812	792	775	4496	803	470	378	315	486	310	2762	665	1006	966	929	810	800	5176	434	416	378	413	281	376	2298	2779	2063	1873	1720	2140	1502	12077	173.9	208.7	187.7	181.8	183.8	198	1133.9	0.62994	33	30	23	20	28	19	153	0.139111111	0	0	0	0	0	0	0	680	NA	NA	NA	116	21.8	8.4	0	y	21.7	102	2	38.87684729	42.13703538	52.17554859	44.39647709	54.5	-4.333333333	34
54398	56	WR	BrF55-17	54137	54160	99	98	20	0.461538462	5/22/2014	TestF56-04	M	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	63	12	23.5	4	23.7	0	24	0	25.5	0	26.3	0	26.5	0	2245	1684	1475	1659	1730	1527	10320	189.3	185	194	186.9	146.8	168.2	1070.2	0.594555556	40	28	23	27	34	25	177	672	470	318	316	288	299	2363	486	263	225	162	82	120	1338	556	643	482	433	371	461	2946	318	122	70	128	36	28	702	2516	1912	1812	1399	1499	1434	10572	140.9	158.7	124.7	137.3	138.2	108.2	808	0.44889	36	23	25	18	18	18	138	-0.145666667	0	0	0	0	0	0	0	583	NA	NA	NA	96	25.5	8.4	0	n	25.1	77	4	59.5215658	84.00715564	95.22400918	79.58424354	134.125	-40.16666667	18
54805	55	AR	BrF54-67	52047	52032	NA	NA	NA	0.428571429	NA	TestF56-03	F	21	8/18/2014	9/1/2014	9/9/2014	9/15/2014	Aug	Sep	Sep	Sep	NA	3	31	2	30.9	1	30.6	1	29.3	0	29.3	5	29.6	1	1911	1105	1163	1114	944	1015	7252	167.9	130.5	151.1	149.7	117.8	157.4	874.4	0.485777778	38	24	20	34	20	38	174	450	372	370	373	356	311	2232	415	252	257	304	198	209	1635	499	356	411	431	436	428	2561	439	295	259	267	202	187	1649	1663	1459	1169	1291	1067	981	7630	161	140.3	152.4	155.8	163.1	117.6	890.2	0.49456	43	33	22	34	17	17	166	0.008777778	0	0	0	0	0	0	0	329	NA	NA	NA	NA	33	8.1	0	n	29.7	NA	4	61.23324563	81.31001393	87.37192385	76.63839447	62.29166667	-48.66666667	35
54808	56	AR	BrF55-16	54123	54168	100	99	20	0.454545455	5/23/2014	TestF56-06	M	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	62	6	22.7	4	23.5	0	25.1	6	25.2	2	25.8	7	27.3	5	2078	1588	2295	2297	1825	2071	12154	131	101.1	100.3	74.8	111.2	73.2	591.6	0.328666667	19	22	36	39	29	39	184	481	520	641	535	597	533	3307	379	276	205	239	80	185	1364	523	514	630	494	550	401	3112	268	237	277	146	231	154	1313	1923	1694	1622	1652	1611	1489	9991	142.7	105.5	98.1	144.1	120.2	111.9	722.5	0.40139	31	33	24	32	28	26	174	0.072722222	0	0	0	0	0	0	0	-195	NA	NA	NA	95	29.5	8.2	0	n	28.3	76	2	48.78922111	70.47249908	85.1168943	68.12620483	93.5	-1.166666667	32
54809	56	AR	BrF55-16	54123	54168	100	99	20	0.454545455	5/23/2014	TestF56-05	F	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	62	1	20.5	0	19.9	0	20.2	3	19.9	0	20.2	5	21.2	5	2061	2127	2028	1985	1855	1986	12042	148.7	133.7	133.4	103.8	124.6	205.1	849.3	0.471833333	26	44	36	37	36	34	213	583	558	504	482	311	330	2768	476	354	246	304	190	224	1794	474	492	662	530	635	571	3364	465	382	200	199	236	233	1715	2878	2498	2445	1698	1770	2489	13778	177.9	132.2	117	151.2	165.9	198.6	942.8	0.52378	49	40	35	26	33	35	218	0.051944444	0	0	0	0	0	0	0	596	NA	NA	NA	95	22.5	7.5	0	y	21.7	76	1	26.18672454	54.27466151	82.49563617	54.31900741	76.20833333	10.83333333	46
54812	56	BR	BrF55-15	54119	54156	100	100	20	0.6	5/23/2014	TestF56-06	M	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	62	7	28	6	27.2	0	27.2	4	27.3	0	27.3	3	27.9	4	1248	1043	994	1020	837	846	5988	145	168	145.1	141.9	172.9	143.9	916.8	0.509333333	27	24	24	31	24	24	154	305	98	0	15	57	16	491	473	321	246	285	201	121	1647	415	84	37	62	19	0	617	462	295	290	262	167	78	1554	1351	1154	1198	1173	987	494	6357	221.3	209.9	179.2	171.9	175.1	244.3	1201.7	0.66761	32	31	33	31	26	9	162	0.158277778	0	0	0	0	0	0	0	126	NA	NA	NA	95	30.1	8.1	0	n	28.5	76	3	34.78797759	51.55068772	68.44360672	51.59409068	55.08333333	-0.833333333	48
54813	56	BR	BrF55-15	54119	54156	100	100	20	0.6	5/23/2014	TestF56-05	F	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	62	2	23	0	22.5	0	21.5	3	22.1	1	22.3	10	24	4	2794	2199	2318	2146	2364	2194	14015	152.3	193.6	136.8	139.7	129.5	98.9	850.8	0.472666667	25	19	21	18	19	21	123	392	211	98	46	22	11	780	267	134	250	225	214	183	1273	492	124	52	10	41	29	748	565	422	260	283	184	213	1927	3111	2270	2355	2080	2310	1666	13792	180.2	166.1	152.9	153.7	130.3	205.8	989	0.54944	31	18	29	28	34	23	163	0.076777778	0	0	0	0	0	0	0	-32	NA	NA	NA	95	30.1	7.6	0	n	26	76	2	68.21705426	72.74640089	82.56921373	74.51088963	60.08333333	2.5	30
54816	56	BL	BrF55-04	52129	52094	136	101	20	0.2	5/23/2014	TestF56-06	M	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	62	8	25	5	25.3	0	25	2	25.1	0	24.8	3	25.9	5	1493	1554	1438	1547	1423	1011	8466	144.4	179.6	142	138.6	134.9	119.7	859.2	0.477333333	21	25	25	18	19	10	118	379	387	277	247	243	188	1721	392	261	178	208	325	207	1571	396	279	146	114	55	93	1083	357	187	242	285	294	164	1529	1929	1455	1178	1055	1040	1497	8154	204.7	164.5	191.8	143	117.4	166.2	987.6	0.54867	27	22	22	21	19	35	146	0.071333333	0	0	0	0	0	0	0	-638	NA	NA	NA	95	28.7	7.5	0	n	27	76	4	44.2838654	68.65401208	74.07679034	62.33822261	17.29166667	-3.5	24
54817	56	BL	BrF55-04	52129	52094	136	101	20	0.2	5/23/2014	TestF56-05	F	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	62	3	19.8	6	18.6	0	18.5	3	18.7	1	18.8	6	19.5	6	1212	1740	1502	1532	1468	1479	8933	149.9	183.6	158.1	150.7	149.3	194.4	986	0.547777778	19	38	35	31	30	27	180	487	457	529	494	590	481	3038	483	367	371	339	220	221	2001	666	666	705	459	611	460	3567	377	457	367	325	364	361	2251	1872	1638	1825	1176	1043	1201	8755	169.5	174.8	151.4	173.9	147.4	159.9	976.9	0.54272	41	32	35	23	22	22	175	-0.005055556	0	0	0	0	0	0	0	529	NA	NA	NA	95	20.7	7.4	0	n	19.3	76	3	63.82487078	70.17330496	76.92307692	70.30708422	42.375	-6.833333333	54
54818	56	AL	BrF55-01	52111	52122	135	137	20	0.5	5/23/2014	TestF56-06	M	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	62	9	32.9	9	32.1	0	32.2	6	32.1	0	32.2	3	33.9	5	1593	1385	1750	1516	1443	1310	8997	142.2	127.4	119.7	139	118.6	109.7	756.6	0.420333333	24	24	35	29	31	27	170	340	261	318	289	275	260	1743	290	271	216	178	204	145	1304	355	376	348	391	421	342	2233	266	205	263	234	194	112	1274	2082	1501	1836	1387	1435	1555	9796	185.2	169.7	155.4	129.2	193.8	142.1	975.4	0.54189	35	29	37	28	17	22	168	0.121555556	0	0	0	0	0	0	0	490	NA	NA	NA	95	38.7	8.7	0	n	35.5	76	1	56.1373661	71.821046	87.12665406	71.69502205	76.58333333	-62.16666667	84
54821	56	WR	BrF55-05	52163	52134	135	137	19	0.5	5/24/2014	TestF56-05	F	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	61	4	16.9	3	17.5	0	17.4	2	18	1	18.1	4	19.9	4	2595	2832	2663	2661	2696	2342	15789	152.9	131	142.9	108.6	132.7	118.1	786.2	0.436777778	45	50	37	44	40	33	249	768	765	599	615	657	530	3934	554	475	437	291	344	251	2352	774	693	677	643	711	586	4084	471	428	332	428	306	426	2391	3421	2816	2807	2685	2169	2375	16273	175.7	162.1	166.8	135.4	175.7	149.4	965.1	0.53617	70	56	49	43	38	41	297	0.099388889	0	0	0	0	0	0	0	150	NA	NA	NA	94	26.1	8.4	0	n	21.2	75	4	27.11407407	60.17679012	58.13530864	48.47539095	57.125	-31.16666667	34
54822	56	WR	BrF55-05	52163	52134	135	137	19	0.5	5/24/2014	TestF56-06	M	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	61	10	31.7	3	31	0	31.7	6	32.1	0	32.1	6	33.3	5	2681	2687	2271	1664	2449	1905	13657	125.4	143.7	128.6	181.7	154.6	128.1	862.1	0.478944444	31	30	27	16	22	19	145	485	274	282	240	269	211	1761	338	300	226	132	219	239	1454	431	305	222	326	227	200	1711	307	176	184	117	150	144	1078	3016	2370	1921	1961	1420	2031	12719	140.8	140.1	150.9	171.7	121.3	165.2	890	0.49444	39	30	29	28	21	31	178	0.0155	0	0	0	0	0	0	0	-50	NA	NA	NA	94	39.2	8.4	0	y	35	75	2	55.23413546	66.60503577	75.19139645	65.6768559	69.04166667	27.16666667	29
54824	56	AR	BrF55-07	52187	54152	129	100	20	0.625	5/23/2014	TestF56-08	M	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	62	6	24	7	24.2	0	24.8	5	25.8	2	25.9	5	28	6	2102	2161	1823	2143	1587	1636	11452	144	164.3	118.3	103.2	147.7	121.7	799.2	0.444	36	29	28	29	28	36	186	618	651	626	490	615	568	3568	552	403	308	279	335	277	2154	577	620	625	574	300	311	3007	435	282	232	371	253	129	1702	2377	1422	1689	1475	1112	938	9013	147.5	129.2	146.6	129.1	111.4	145.9	809.7	0.44983	41	26	27	29	19	15	157	0.005833333	0	0	0	0	0	0	0	-561	NA	NA	NA	95	29.2	7.9	0	n	24	67	1	47.1880985	60.17920657	71.09781122	59.48837209	57.5	17	50
54827	56	BRL	BrF55-01	52111	52122	135	137	20	0.5	5/23/2014	TestF56-05	F	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	62	5	23.6	6	23	0	23.4	5	23.6	0	23.5	7	25.7	7	2679	2584	1824	2174	2581	2170	14012	133.1	146.6	143	187.4	157.1	140.3	907.5	0.504166667	49	32	25	27	49	38	220	477	444	404	518	400	335	2578	564	199	222	221	214	183	1603	387	499	450	415	418	301	2470	347	243	264	251	197	258	1560	3041	2923	2057	1913	1715	1633	13282	162.4	202.7	181.4	160.5	111.7	146.7	965.4	0.53633	54	37	31	23	17	22	184	0.032166667	0	0	0	0	0	0	0	-108	NA	NA	NA	95	23.3	7.3	0	n	27	76	1	40.70231729	54.56060606	70.5802139	55.28104575	55.875	8.5	51
54829	56	BR	BrF55-07	52187	54152	129	100	20	0.625	5/23/2014	TestF56-07	F	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	62	1	19.7	0	19.6	0	19.7	8	20.2	4	19.9	8	20.2	5	1783	2052	2366	1871	1630	1560	11262	142.6	139.7	123	134	138.4	90.8	768.5	0.426944444	26	47	43	35	28	28	207	373	335	317	312	308	406	2051	364	367	329	253	274	192	1779	361	395	343	417	335	391	2242	261	193	231	181	208	255	1329	2263	1823	1639	1797	1564	1620	10706	192.3	169.1	191	187.3	135.7	140	1015.4	0.56411	39	32	30	32	24	36	193	0.137166667	0	0	0	0	0	0	0	191	NA	NA	NA	95	21.6	7.6	0	n	NA	67	NA	NA	NA	NA	NA	NA	NA	NA
54830	56	WR	BrF55-19	54175	52196	106	120	21	0.333333333	5/30/2014	TestF56-08	M	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	55	7	20.5	6	20.7	0	21.3	5	22.1	1	22.8	8	23.4	4	1396	1032	929	1191	831	804	6183	142.8	165.8	159.3	133	95.2	101.2	797.3	0.442944444	38	31	28	40	39	33	209	236	181	156	221	169	138	1101	369	205	143	161	141	101	1120	325	220	148	138	161	148	1140	315	258	173	135	87	97	1065	1604	1198	1009	1147	726	831	6515	171.9	186.1	202.9	134.9	168.3	182.7	1046.8	0.58156	59	38	41	45	45	21	249	0.138611111	0	0	0	0	0	0	0	39	NA	NA	NA	88	30	8.2	5	n	26.8	67	2	52.78757464	76.41859878	69.06627604	66.09081649	88.33333333	-36.16666667	30
54835	56	WR	BrF55-19	54175	52196	106	120	21	0.333333333	5/30/2014	TestF56-07	F	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	55	2	16.4	4	16.7	0	16.9	8	18	0	18	8	19.5	6	2602	2157	1980	1901	1642	2111	12393	106.2	153.8	148	134	125	130	797	0.442777778	26	31	30	26	25	27	165	801	825	814	739	758	915	4852	830	478	431	397	393	232	2761	943	765	580	717	765	654	4424	455	406	331	208	199	162	1761	3087	2652	1610	1855	1583	1466	12253	171.7	151	148.6	139.1	163.6	108.6	882.6	0.49033	45	35	21	33	22	18	174	0.047555556	0	0	0	0	0	0	0	-428	NA	NA	NA	88	22.7	7.2	0	n	NA	67	NA	NA	NA	NA	NA	NA	NA	NA
54836	56	WL	BrF55-18	54155	54110	108	109	19	0.545454545	6/1/2014	TestF56-08	M	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	53	8	27.3	6	26.7	1	28.1	7	28.7	0	29	7	30.3	6	1422	1446	1650	1157	1742	1564	8981	117.3	175.2	174.1	206.9	168.9	174.9	1017.3	0.565166667	27	35	36	26	33	27	184	409	389	372	461	529	462	2622	362	250	332	254	230	230	1658	338	515	533	474	388	716	2964	294	289	257	214	190	151	1395	1460	2006	1438	1298	1190	1566	8958	214.1	210	185.8	126.3	178.7	183.8	1098.7	0.61039	29	29	27	17	21	29	152	0.045222222	0	0	0	0	0	0	0	342	NA	NA	NA	86	34.3	8.2	0	n	29.5	76	3	20.41074514	47.61664646	43.20110392	37.07616518	97.45833333	-19.5	63
54841	56	BL	BrF55-18	54155	54110	108	109	19	0.545454545	6/1/2014	TestF56-07	F	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	53	3	22.8	10	21.8	0	21.8	5	22.6	0	22.1	5	24.4	8	1363	1520	1564	1383	1741	1389	8960	160.3	213.6	166.4	164.5	180.1	171.3	1056.2	0.586777778	29	22	35	26	32	17	161	507	675	602	781	676	764	4005	430	430	377	355	239	233	2064	613	770	779	896	879	866	4803	338	299	338	342	301	325	1943	1753	1583	1652	1396	1189	973	8546	198.1	204.6	183.9	183.8	208.9	187.9	1167.2	0.64844	41	36	30	31	13	24	175	0.061666667	0	0	0	0	0	0	0	798	NA	NA	NA	86	28.1	7.8	0	n	NA	76	NA	NA	NA	NA	NA	NA	NA	NA
54842	56	WRL	BrF55-20	54167	54112	108	109	19	0.625	6/1/2014	TestF56-08	M	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	53	9	25.6	4	25.9	1	25.7	4	26.2	0	25.9	6	26.7	3	1800	1472	1411	1471	1178	1208	8540	162.8	148	133.4	118.7	149	136.6	848.5	0.471388889	23	26	29	28	22	28	156	259	246	290	323	217	288	1623	460	393	253	299	211	248	1864	467	388	381	455	319	252	2262	304	181	191	228	122	174	1200	2125	2010	1887	1692	1764	1747	11225	169.6	156.2	156.9	171.9	145.4	154.6	954.6	0.53033	37	38	41	32	36	39	223	0.058944444	0	0	0	0	0	0	0	639	NA	NA	NA	86	NA	NA	0	n	26.2	69	4	55.21958007	88.48376508	92.2347951	78.64604675	102.5	1.833333333	19
54847	56	WL	BrF55-20	54167	54112	108	109	19	0.625	6/1/2014	TestF56-07	F	21	7/24/2014	8/7/2014	NA	8/26/2014	Jul	Aug	NA	Aug	53	4	17.8	6	17.7	0	17.9	4	19.1	0	19.3	7	20.6	7	1926	1702	1508	1467	1474	1839	9916	157	154	204.7	167.2	163.2	148.2	994.3	0.552388889	38	28	25	22	23	33	169	479	344	338	343	373	431	2308	412	323	231	287	226	229	1708	480	544	471	444	468	433	2840	333	223	173	230	194	84	1237	2067	1759	1817	1571	1570	1548	10332	147.5	163	156.6	165.4	114.8	177.1	924.4	0.51356	39	36	37	32	31	42	217	-0.038833333	0	0	0	0	0	0	0	532	NA	NA	NA	86	24.3	7.5	0	n	NA	69	NA	NA	NA	NA	NA	NA	NA	NA
