"id"	"cpp.diff"	"sens"	"cpp1.1"	"cpp1.2"	"cpp1.3"	"cpp1.4"	"cpp1.5"	"cpp1.6"	"cpp1.t"	"cpp1.p"	"cpp8.1"	"cpp8.2"	"cpp8.3"	"cpp8.4"	"cpp8.5"	"cpp8.6"	"cpp8.t"	"cpp8.p"	"sc1.1"	"sc1.2"	"sc1.3"	"sc1.4"	"sc1.5"	"sc1.6"	"sc1.t"	"sc8.1"	"sc8.2"	"sc8.3"	"sc8.4"	"sc8.5"	"sc8.6"	"sc8.t"	"act1.1"	"act1.2"	"act1.3"	"act1.4"	"act1.5"	"act1.6"	"act1.t"	"act2.1"	"act2.2"	"act2.3"	"act2.4"	"act2.5"	"act2.6"	"act2.t"	"act3.1"	"act3.2"	"act3.3"	"act3.4"	"act3.5"	"act3.6"	"act3.t"	"act4.1"	"act4.2"	"act4.3"	"act4.4"	"act4.5"	"act4.6"	"act4.t"	"act5.1"	"act5.2"	"act5.3"	"act5.4"	"act5.5"	"act5.6"	"act5.t"	"act8.1"	"act8.2"	"act8.3"	"act8.4"	"act8.5"	"act8.6"	"act8.t"	"ppi3"	"ppi6"	"ppi12"	"avg.ppi"	"startle"	"habituation"	"glucose"	"tail"	"wild"	"ppi3.logit"	"ppi6.logit"	"ppi12.logit"	"wild.binary"
54289	-0.047833333	-324	153.9	201.1	168	184	115	117.7	939.7	0.522055556	161.2	162.9	107.8	185.1	133	103.6	853.6	0.474222222	25	23	31	31	51	29	190	33	21	23	26	17	22	142	2384	2371	2427	1736	2432	1661	13011	534	441	598	557	449	508	3087	463	421	317	507	431	219	2358	525	549	364	626	482	217	2763	508	590	490	404	380	204	2576	2812	2136	1860	2015	1590	1169	11582	38.86690815	57.92328411	63.22513235	53.33844153	53.08333333	11.5	80	"7.6"	1	-2.40872874877657	-2.23462393262253	-2.19635570321518	1
54290	0.091444444	205	143.9	134.1	172.7	170.9	93.5	154.9	870	0.483333333	171.6	193.6	198.5	171.5	146.4	153	1034.6	0.574777778	36	29	40	30	22	27	184	48	32	31	18	23	19	171	1537	1412	1559	1502	1143	1296	8449	376	565	667	704	781	804	3897	331	297	246	257	306	205	1642	640	745	781	658	664	614	4102	417	478	313	318	291	219	2036	2381	1971	1887	1531	1468	1161	10399	47.00054669	56.35814169	65.43450932	56.26439924	81.5	-52	181	"8.7"	0	-2.32585107072443	-2.24658880928227	-2.1813420269943	0
54291	-0.010944444	455	151.1	142	127	173.7	195.1	119.7	908.6	0.504777778	132.8	136.4	145.2	175.3	183.2	116	888.9	0.493833333	19	22	20	24	17	24	126	43	24	28	37	29	29	190	2777	2432	2275	1874	1587	1923	12868	338	347	321	394	420	360	2180	332	210	185	246	228	120	1321	372	477	440	473	488	385	2635	386	254	210	177	311	146	1484	3316	2016	2149	2452	2396	1748	14077	55.11165049	65.4223301	72.80744337	64.44714132	63.29166667	-1.166666667	89	"8.3"	0	-2.2563564941764	-2.18142340147194	-2.13465066483335	0
54294	0.103833333	480	136.6	164.7	133.6	160.7	180	164.2	939.8	0.522111111	181.4	197.9	193.5	203.6	175.1	175.2	1126.7	0.625944444	24	32	21	22	19	33	151	50	41	33	39	26	28	217	1819	1734	1507	1665	1228	1672	9625	377	360	401	415	330	316	2199	389	290	245	277	290	158	1649	510	475	503	428	361	402	2679	304	385	331	313	292	219	1844	3273	2383	2124	1899	1988	1857	13524	26.13096182	76.37582021	89.49853784	64.00177329	228.875	-140.8333333	153	"8.8"	0	-2.58170826602649	-2.11371442140845	-2.04427968974197	0
54295	0.048277778	-828	128.5	83.9	134.2	120.5	100.7	133.6	701.4	0.389666667	162.5	126.8	104	178.4	57.2	159.4	788.3	0.437944444	15	21	18	38	27	22	141	32	24	23	31	20	22	152	1827	1267	1356	1810	1459	1441	9160	283	487	429	271	293	232	1995	262	204	177	172	134	77	1026	381	314	149	181	93	49	1167	142	180	174	207	225	160	1088	2061	1522	1681	1562	1292	1413	9531	43.93765381	61.41509434	75.488105	60.28028439	51.75	-27.33333333	77	"8"	0	-2.35525074487891	-2.20904942895706	-2.11883063330494	0
54298	-0.015055556	-1079	148.2	127.1	176.2	168.8	103.7	200.2	924.2	0.513444444	167	136	135.8	158.1	143.8	156.4	897.1	0.498388889	30	37	32	21	24	21	165	68	45	41	51	39	44	288	1188	1480	1449	1413	1240	1100	7870	501	599	620	829	602	397	3548	318	301	272	208	206	15	1320	428	550	534	550	381	26	2469	352	298	210	175	150	138	1323	2732	2057	1877	1816	1516	1531	11529	-15.83333333	33.33333333	27.5	15	14.54166667	-11.83333333	114	"8.2"	0	-3.99995656837923	-2.47567118836798	-2.55947135115158	0
54299	0.099	-448	133.5	146.6	115.6	108.3	121.1	91.4	716.5	0.398055556	144.4	151.4	155.8	144.9	136.8	161.4	894.7	0.497055556	25	28	21	14	20	22	130	33	27	25	24	21	16	146	1039	1034	660	504	676	639	4552	346	351	300	265	293	274	1829	419	225	146	149	178	132	1249	325	225	194	221	188	228	1381	348	174	151	242	199	168	1282	1158	886	782	895	634	580	4935	51.89314804	64.58009295	76.34057337	64.27127146	113.125	-22	107	"8.4"	0	-2.28263042386645	-2.1870875609403	-2.11391643368469	0
54300	-0.041	-223	150.1	188.4	157.9	171.8	158.9	145.9	973	0.540555556	156	153.2	125.5	164.4	149.3	150.8	899.2	0.499555556	27	24	25	19	27	23	145	47	44	31	39	28	25	214	1956	1580	1531	1299	1444	1300	9110	361	458	469	452	461	493	2694	278	133	183	188	182	93	1057	465	534	397	352	393	330	2471	197	158	196	210	153	77	991	1850	2018	1291	1665	1353	1269	9446	21.61490683	22.41671372	22.70186335	22.24449464	45.33333333	5.333333333	124	"8.3"	0	-2.66430689266977	-2.64845341612237	-2.64295144459862	0
54303	0.135888889	-234	143.1	161.9	144.9	156	155.2	162.2	923.3	0.512944444	182.1	195.1	190.4	219	219.2	162.1	1167.9	0.648833333	52	67	52	52	77	57	357	67	32	28	30	20	48	225	2122	2083	1686	1695	2099	1514	11199	459	509	427	617	574	360	2946	424	217	403	364	333	182	1923	518	384	357	428	491	534	2712	416	258	323	386	215	289	1887	2336	1343	1319	1165	1037	1468	8668	36.89865961	41.2495035	71.67780852	49.94199054	165.2083333	-32	81	"8"	0	-2.43138395764263	-2.38278612629746	-2.14149114361619	0
54304	0.011666667	698	172.7	181.1	179.4	192.3	157.1	189.8	1072.4	0.595777778	177.4	212.9	181.1	177.3	187.7	157	1093.4	0.607444444	107	53	34	30	51	56	331	40	41	22	32	25	34	194	2027	1893	1639	1559	1499	1834	10451	374	236	239	254	280	358	1741	370	216	108	43	79	113	929	301	409	436	470	417	406	2439	273	238	233	224	148	172	1288	2636	2386	1542	2331	1688	1700	12283	24.73684211	53.02373581	55.66563467	44.4754042	72.54166667	-91.33333333	95	"8.6"	0	-2.60558010458713	-2.27322075873618	-2.25198855343938	0
54307	0.153	294	169.2	145.6	130.5	98.5	172.9	135.7	852.4	0.473555556	186.4	193	166.6	210.9	168	202.9	1127.8	0.626555556	41	33	30	34	24	17	179	48	33	31	27	29	35	203	2252	2033	1884	1717	1571	1465	10922	402	443	516	560	472	442	2835	340	224	263	177	170	160	1334	573	559	527	472	498	500	3129	252	195	248	174	231	117	1217	2475	1876	1714	1668	1845	1884	11462	20.61264822	69.13043478	73.06324111	54.2687747	13.83333333	0.5	85	"8"	0	-2.68497008861585	-2.15731798949817	-2.13311632139429	0
54310	0.074388889	941	134.6	160.5	141.7	117.5	171.3	127.4	853	0.473888889	189.1	167.3	212.9	127	140.3	150.3	986.9	0.548277778	27	26	24	24	24	28	153	58	63	38	37	61	46	303	1302	1112	1004	1035	872	752	6077	478	546	389	551	540	498	3002	493	428	283	184	138	205	1731	599	752	670	647	732	543	3943	350	248	334	286	284	251	1753	2223	1921	1302	1221	1719	1517	9903	64.16307957	74.31865699	78.23145985	72.23773214	35.41666667	-26.16666667	156	"8"	0	-2.18991925453217	-2.12566247543222	-2.10320765684551	0
54311	0.062388889	-139	161.3	173	154.2	124.9	119.1	135.6	868.1	0.482277778	176.5	179.7	164.4	161.8	131.5	166.5	980.4	0.544666667	35	36	34	23	32	35	195	39	34	30	47	43	33	226	2992	2830	2984	2899	3040	2986	17731	512	342	429	411	473	484	2651	257	372	376	352	356	250	1963	464	316	422	405	478	427	2512	305	332	325	306	280	204	1752	2614	2626	2416	2688	2537	2245	15126	9.145959556	-5.873632859	17.68353136	6.985286018	59.625	-5.666666667	77	"8.1"	0	-3.03837333770001	-3.99995656837923	-2.75166233722037	0
54315	0.009166667	-357	144.2	160.9	160.7	192.1	159.6	166.6	984.1	0.546722222	164.3	167.7	190.4	171.7	123.9	182.6	1000.6	0.555888889	17	21	15	22	22	20	117	27	33	17	19	22	18	136	894	1078	907	1151	935	923	5888	327	266	253	290	321	192	1649	335	258	373	200	208	194	1568	277	190	241	237	171	176	1292	766	638	464	223	355	200	2646	1355	1360	1083	943	928	862	6531	25.90587885	67.49139221	79.35107696	57.58278267	122.6666667	-42	122	"8.2"	0	-2.58547513195111	-2.16781056325463	-2.09698725545682	0
54316	0.019833333	346	131.4	151.1	157.5	139.2	190.2	103.9	873.3	0.485166667	160.9	134.6	176	185.6	104.1	147.8	909	0.505	29	33	24	26	18	32	162	31	21	15	17	12	15	111	2058	1816	1462	2016	1606	1753	10711	283	396	346	361	324	360	2070	428	193	144	183	125	149	1222	426	564	435	394	274	323	2416	294	183	136	182	151	93	1039	2031	1369	1129	1158	1139	1132	7958	30.67367188	46.51850767	58.81704683	45.33640879	63.58333333	33.83333333	118	"9"	0	-2.51190004452356	-2.33034923929199	-2.22793485139314	0
54319	0.023833333	240	167.6	200.8	172.6	214.4	144.1	190.2	1089.7	0.605388889	213.2	189.4	203	187.5	174.6	164.9	1132.6	0.629222222	23	28	34	35	24	33	177	27	26	30	26	28	22	159	1923	2301	2145	2054	1907	1580	11910	455	482	573	557	662	672	3401	287	232	269	207	106	86	1187	593	700	526	613	699	510	3641	349	249	273	258	264	160	1553	1429	1275	1286	1264	1033	1062	7349	10.53880783	17.98453815	20.7294883	16.41761143	49.5	-0.166666667	99	"7.6"	0	-2.97675057860723	-2.74431894879508	-2.6825102135409	0
54320	0.070222222	1458	145	117.1	134.8	150.4	151.6	112.7	811.6	0.450888889	160.2	159.5	158.2	142.6	162	155.5	938	0.521111111	33	36	32	31	34	32	198	44	39	38	36	29	26	212	2461	2155	1865	1737	1700	1445	11363	529	549	592	335	315	270	2590	545	204	267	166	196	216	1594	661	731	730	651	691	584	4048	545	395	266	237	233	174	1850	2871	2133	1959	1809	1870	1482	12124	63.28205128	67.58974359	75.03962704	68.63714064	43.29166667	-9.833333333	175	"8.9"	0	-2.19596241433301	-2.16717385081094	-2.12143811458906	0
54323	0.056333333	657	132.6	162.8	178.7	180.9	218.7	164.5	1038.2	0.576777778	197.5	174.3	200.8	200.8	184.4	181.8	1139.6	0.633111111	39	43	83	100	104	163	532	58	47	64	59	34	38	300	1808	2040	1930	1867	1486	1984	11115	379	259	308	300	390	250	1886	318	170	203	184	169	128	1172	528	496	419	397	393	310	2543	238	269	245	191	191	78	1212	2542	2331	2519	2645	1684	1714	13435	55.71756602	69.34813114	79.52927669	68.19832462	120.0833333	-8.833333333	76	"8.8"	0	-2.25158131414823	-2.15594299565116	-2.09600524717348	0
54324	0.083555556	363	141.3	200.1	127.2	159.2	111	179.7	918.5	0.510277778	181.1	197.9	173.5	142.4	194.4	179.6	1068.9	0.593833333	34	19	26	14	13	10	116	51	38	26	26	29	17	187	2309	1457	1964	974	1069	1192	8965	349	203	194	209	205	176	1336	324	171	127	91	116	99	928	337	297	273	228	289	275	1699	403	203	164	145	168	145	1228	3236	2119	1490	1417	1566	1289	11117	55.32113761	69.74045956	77.0018989	67.35449869	131.9166667	-65	114	"8.3"	0	-2.25469966102112	-2.1534757946377	-2.11014147305378	0
54327	0.039666667	268	151.5	167.9	173.8	148.9	164.9	136	943	0.523888889	179.7	141.6	158.2	205	170.5	159.4	1014.4	0.563555556	37	34	28	22	27	13	161	42	35	31	29	31	21	189	1313	1170	1028	749	830	714	5804	435	395	501	335	312	342	2320	416	249	240	79	202	261	1447	556	505	469	390	384	284	2588	449	316	311	303	339	286	2004	1406	1168	1007	1083	975	810	6449	16.51300874	16.43574282	21.74303296	18.23059484	57.75	-5.166666667	101	"8.1"	0	-2.78145604561068	-2.78349628055259	-2.66173455980268	0
54330	0.043333333	-115	148.5	134.3	124.3	134.7	145.5	120.3	807.6	0.448666667	163.9	162.2	113.6	157.4	134.2	154.3	885.6	0.492	39	39	33	26	29	14	180	53	43	44	44	32	27	243	2691	2250	1937	1927	2186	1230	12221	746	598	480	438	314	354	2930	568	351	244	344	360	270	2137	803	629	410	206	365	402	2815	500	358	201	385	237	284	1965	3571	2540	2471	2574	2067	2163	15386	68.43049327	71.57122047	81.96224044	73.98798473	55.75	-29.33333333	134	"7.8"	0	-2.16176821583736	-2.14214210169787	-2.08281193604445	0
54331	-0.023166667	1759	158.6	216.5	179.3	178.3	161.8	195.4	1089.9	0.6055	204.1	197.7	162.7	177.7	130.4	175.6	1048.2	0.582333333	38	35	36	46	26	39	220	60	40	35	29	28	28	220	2014	1577	1585	1405	1100	1247	8928	389	402	319	354	413	377	2254	356	219	180	212	159	60	1186	593	605	711	699	651	754	4013	398	208	201	281	309	59	1456	2440	2038	1797	1260	1366	1339	10240	72.09070478	90.02708465	93.4576154	85.19180161	86.25	24	105	"7.9"	0	-2.13897852931033	-2.04169928092971	-2.02530740631036	0
54332	0.016944444	653	127.1	157	125.3	160.3	153	176.7	899.4	0.499666667	152.6	138.3	145.5	169.3	149.9	174.3	929.9	0.516611111	20	28	23	26	22	27	146	28	29	27	31	27	40	182	1689	1837	1969	2052	1827	1961	11335	288	324	328	299	295	256	1790	367	255	174	130	153	145	1224	423	471	401	346	373	429	2443	367	253	206	222	157	126	1331	2272	2403	2051	1891	1827	1815	12259	12.63679619	44.25455987	67.99762094	41.629659	19.70833333	0.666666667	91	"8.1"	0	-2.89781386274619	-2.35211575767451	-2.16454309677411	0
54335	0.133444444	1817	164.1	164	147	153.1	151.7	153.6	933.5	0.518611111	184.2	219.6	205.3	185.5	190.3	188.8	1173.7	0.652055556	31	40	33	30	25	35	194	57	44	40	36	40	30	247	1586	1686	1299	1201	1102	1502	8376	637	463	465	424	495	486	2970	532	432	394	287	279	194	2118	856	835	780	849	766	701	4787	577	451	374	374	345	268	2389	2470	1858	1556	1579	1496	1280	10239	17.44458341	16.12928126	31.61853937	21.73080135	79.125	-2.5	98	"8.4"	0	-2.75758112716726	-2.79168393355	-2.49868284513811	0
54336	0.141888889	672	149.3	157.7	134.9	167.4	136	151.8	897.1	0.498388889	197.7	196.6	179.2	207.9	189.1	182	1152.5	0.640277778	32	27	24	23	34	31	171	34	37	34	29	36	25	195	2032	1841	1451	1823	1982	2095	11224	418	336	373	467	434	558	2586	NA	NA	NA	NA	NA	NA	NA	505	628	548	616	540	421	3258	NA	NA	NA	NA	NA	NA	NA	2553	2247	2005	1832	1988	1250	11875	0.876232202	12.50821468	27.05366922	13.47937203	12.20833333	-12.83333333	120	"8.3"	0	-3.99995656837923	-2.90226110863276	-2.56659730621135	0
54339	0.146166667	-491	126.9	151.5	114.9	110.4	111.4	119.8	734.9	0.408277778	188.6	165.8	160.4	128.4	151	203.8	998	0.554444444	60	34	42	32	30	32	230	39	36	30	26	26	20	177	3027	2542	2379	2148	2321	1889	14306	542	542	466	375	316	404	2645	501	318	297	239	243	160	1758	550	417	419	261	275	232	2154	332	251	287	291	302	185	1648	2793	2469	1997	2250	2184	1617	13310	34.13252147	67.61892324	70.32909987	57.36018153	67.58333333	-48.83333333	97	"8.2"	0	-2.4653467357498	-2.16698512302298	-2.14979979588851	0
54340	-0.004833333	957	155.8	148.6	129.2	158.1	117.4	134.8	843.9	0.468833333	174.6	159.5	134.2	130.8	135.6	100.5	835.2	0.464	37	32	23	18	20	23	153	35	24	26	21	19	12	137	2492	2305	1544	1860	1398	1616	11215	377	383	369	409	394	352	2284	NA	NA	NA	NA	NA	NA	NA	459	484	547	576	652	523	3241	NA	NA	NA	NA	NA	NA	NA	2339	1677	1671	1677	1562	1127	10053	55.47922604	67.39125544	80.46535173	67.77861107	74	13.66666667	127	"8.5"	0	-2.25345346549041	-2.1684597815401	-2.09088238471287	0
54343	0.019944444	35	148.9	172.9	178.4	143.4	152.7	192.5	988.8	0.549333333	171.2	250.1	139.7	151.2	158.8	153.7	1024.7	0.569277778	25	26	17	28	20	19	135	25	12	10	18	25	13	103	1339	1165	1168	997	973	865	6507	210	153	103	129	168	195	958	239	184	150	175	197	224	1169	370	135	26	134	140	188	993	211	203	124	185	193	106	1022	1266	822	1053	1054	1353	973	6521	NA	NA	NA	NA	NA	NA	95	"7.8"	0	NA	NA	NA	0
54346	0.029111111	43	156.7	195.5	213.6	201	193.2	107.4	1067.4	0.593	178.1	183.4	212.9	183.1	223.2	139.1	1119.8	0.622111111	29	30	36	24	34	19	172	31	29	21	23	26	18	148	1755	1341	1254	1385	1370	1361	8466	287	434	358	384	388	417	2268	NA	NA	NA	NA	NA	NA	NA	418	462	337	399	376	319	2311	NA	NA	NA	NA	NA	NA	NA	1810	1669	1386	1318	1332	1147	8662	24.88266046	41.44306718	40.76527443	35.69700069	71.66666667	-3.666666667	143	"7.9"	0	-2.60302119972097	-2.38074452072336	-2.38793559789889	0
54347	0.075555556	-822	155.7	108.1	159.9	146	146.5	116.3	832.5	0.4625	170.9	188	176.8	207.2	120.1	105.5	968.5	0.538055556	32	20	34	59	59	50	254	117	36	42	45	56	36	332	2326	1129	1710	2297	2313	1491	11266	575	280	318	494	391	308	2366	380	406	361	321	282	301	2051	637	155	184	289	160	119	1544	384	217	293	224	233	131	1482	3982	2520	2738	2032	2617	1740	15629	56.40140937	54.67519248	80.80490669	63.96050285	50.95833333	-42.16666667	91	"8.1"	0	-2.24625362775914	-2.25982865083921	-2.08903869906508	0
54350	0.085611111	685	121.1	131.9	154.6	150.4	102.1	145.4	805.5	0.4475	169.6	142.3	167.1	173.5	139.5	167.6	959.6	0.533111111	40	39	27	24	26	15	171	49	35	33	31	39	17	204	2816	2590	2244	2034	1960	1522	13166	360	380	347	327	373	282	2069	NA	NA	NA	NA	NA	NA	NA	649	491	411	398	454	351	2754	NA	NA	NA	NA	NA	NA	NA	2346	1653	1472	1444	1392	1004	9311	NA	NA	NA	NA	NA	NA	117	"8.5"	0	NA	NA	NA	0
54352	-0.017777778	173	144.3	132.5	169.8	183.6	132	167.1	929.3	0.516277778	138.3	178.8	205.9	161.3	91.6	121.4	897.3	0.4985	26	34	28	30	20	26	164	40	31	28	55	28	15	197	1916	2063	1890	1735	1931	1526	11061	415	270	247	184	178	97	1391	266	144	104	138	133	149	934	329	308	200	227	244	256	1564	188	193	148	279	192	83	1083	2455	1892	2015	2099	1397	961	10819	70.78863	82.3523697	90.64136401	81.2607879	69.125	32	90	"8.7"	0	-2.14695124858203	-2.08073257337044	-2.03871911417365	0
54353	0.1605	-121	178.2	161.2	142.7	157.7	98.6	129.2	867.6	0.482	203.9	212.6	196.2	218.6	161	164.2	1156.5	0.6425	21	23	22	19	16	21	122	27	26	30	23	33	34	173	1373	1213	1141	1045	1167	1218	7157	531	533	495	572	503	428	3062	322	289	401	355	368	218	1953	520	508	361	600	540	412	2941	269	265	261	364	343	344	1846	1644	1366	1389	1128	1255	1387	8169	8.353067379	12.26951647	16.32643148	12.31633844	66.41666667	0.333333333	97	"7.8"	0	-3.07779109469326	-2.91063936657586	-2.7863991026635	0
54357	-0.039611111	-171	150.7	169.8	174	174.6	173.5	162.8	1005.4	0.558555556	154.4	150.4	183.3	150.4	162.5	133.1	934.1	0.518944444	29	39	22	25	20	20	155	43	40	26	34	29	25	197	2720	2359	2168	1938	1591	1381	12157	534	674	632	539	624	449	3452	522	381	402	364	322	209	2200	721	569	457	449	595	490	3281	505	607	583	507	424	324	2950	3489	3093	2564	2516	2142	2486	16290	46.50991725	64.88585315	77.58675949	62.99417663	58.70833333	-2.833333333	73	"8"	0	-2.330429821254	-2.18502284186742	-2.10682969683264	0
54359	0.1265	231	121.5	189	132	112	142.3	107.6	804.4	0.446888889	166.9	177.1	186	179.5	178.3	144.3	1032.1	0.573388889	39	30	27	18	29	39	182	57	41	49	53	28	31	259	961	1129	1011	685	929	1165	5880	325	285	313	350	263	243	1779	300	105	176	174	138	171	1064	455	388	342	299	256	270	2010	264	164	196	176	159	187	1146	1764	1240	1084	1205	830	923	7046	-1.915653094	5.979199718	21.70104001	8.588195546	92	-43.66666667	85	"8.2"	0	-3.99995656837923	-3.22309718896985	-2.66257596403931	0
54360	0.053333333	39	134.6	130.2	112.9	147	142	117.6	784.3	0.435722222	169.8	143.3	144	119.8	158.5	144.9	880.3	0.489055556	30	28	28	26	29	30	171	43	27	25	27	32	17	171	2046	1908	1813	2127	2133	1696	11723	413	417	331	364	400	353	2278	333	338	384	396	329	231	2011	452	462	321	390	353	339	2317	423	405	306	435	467	311	2347	2681	2173	1749	1982	2077	1425	12087	57	74.375	70.69642857	67.35714286	29.41666667	-45.33333333	115	"8.2"	0	-2.24164258374222	-2.12533088435648	-2.14752131397046	0
54363	0.0825	729	166.7	153.7	178.3	192.3	183.2	132.4	1006.6	0.559222222	196.4	155.4	207.2	201.8	189.8	204.5	1155.1	0.641722222	38	43	41	29	31	25	207	39	48	39	35	34	24	219	1785	1959	1848	1483	1329	1090	9494	337	374	348	348	294	254	1955	331	226	206	225	160	95	1243	555	460	400	398	373	498	2684	352	201	195	234	240	156	1378	1921	1752	1496	1479	1253	1117	9018	61.26460132	83.45263347	84.5612882	76.42617433	61.70833333	-43.66666667	112	"7.5"	0	-2.21012151674893	-2.07492044460581	-2.06914034410888	0
54367	0.134166667	NA	149.4	147.4	189.8	130.5	137.3	76.8	831.2	0.461777778	198	168.5	192.8	160.2	165.7	187.5	1072.7	0.595944444	47	40	31	25	19	31	193	73	81	53	54	52	25	338	3055	2552	2615	2033	1726	1075	13056	463	478	341	389	473	327	2471	421	272	396	286	289	221	1885	NA	NA	NA	NA	NA	NA	NA	463	382	286	221	211	188	1751	2647	2146	1694	1484	1479	1120	10570	12.16565435	15.96939348	23.26594245	17.13366343	65.625	-7	63	"7.9"	0	-2.91433585755121	-2.79601748180964	-2.6322677462049	0
54368	0.121055556	NA	144.8	133.2	144.3	186.1	164.1	157.3	929.8	0.516555556	193.2	207.4	214.6	207.6	195	129.9	1147.7	0.637611111	35	41	19	27	36	19	177	67	68	162	104	111	28	540	2703	2213	1707	1635	1743	1056	11057	560	639	767	416	661	485	3528	476	382	295	482	376	275	2286	NA	NA	NA	NA	NA	NA	NA	401	508	518	581	513	442	2963	3247	1791	2715	2291	2774	1275	14093	7.896103896	50.66233766	59.38961039	39.31601732	19.91666667	-16	60	"7.7"	1	-3.10224408701102	-2.29310894515757	-2.22370257626477	1
54371	0.103333333	NA	143.8	137.2	122.3	120.2	94.7	83	701.2	0.389555556	144.7	176.2	114	151.4	157.5	143.4	887.2	0.492888889	37	39	49	27	34	14	200	39	35	27	24	30	19	174	3519	3296	3267	2882	2970	1444	17378	557	662	628	563	565	507	3482	523	411	344	408	274	229	2189	NA	NA	NA	NA	NA	NA	NA	525	395	419	464	335	272	2410	3462	3212	2610	1940	2357	2076	15657	33.15373688	43.0371168	63.12019429	46.43701599	115.875	-20.33333333	76	"7.7"	0	-2.47802527296225	-2.36428371940473	-2.1970817097189	0
54372	0.067888889	NA	167.6	179.8	181.5	136.9	167.3	183.4	1016.5	0.564722222	207.9	233.2	176.6	170.8	202.6	147.6	1138.7	0.632611111	31	38	33	24	27	34	187	53	33	45	27	26	21	205	3024	2589	2515	2121	2007	2274	14530	436	545	565	640	628	466	3280	544	283	336	433	268	296	2160	NA	NA	NA	NA	NA	NA	NA	500	306	403	362	222	245	2038	2598	1487	1953	1404	1376	1201	10019	43.19941496	62.17377394	68.35230129	57.90849673	68.58333333	-18.66666667	118	"8.1"	0	-2.36264194385672	-2.20368416856716	-2.16226816459804	0
54375	0.020166667	-492	125.4	175.4	172.3	187.9	176.4	157	994.4	0.552444444	175.7	192.3	187.6	132.2	161.3	181.6	1030.7	0.57261	34	36	33	34	28	30	195	53	30	32	22	46	30	213	2646	2248	2246	2050	1792	1827	12809	539	441	390	319	248	283	2220	445	210	176	248	233	154	1466	380	293	264	246	263	282	1728	381	185	132	154	144	176	1172	3237	2408	2327	2079	2358	1980	14389	19.88368091	28.03634111	78.44586689	42.12196297	50.45833333	-10	NA	"8.4"	0	-2.70063881801795	-2.55105935184471	-2.1020096396122	0
54376	0.001388889	-135	175.2	153.9	180.6	142.4	142	143.1	937.2	0.520666667	156.8	158.6	168	155.8	139.4	161.1	939.7	0.52206	46	35	50	32	35	31	229	55	33	27	32	43	23	213	2969	2152	2388	2082	2238	2047	13876	742	383	342	313	335	185	2300	411	153	89	197	90	145	1085	649	417	278	251	282	288	2165	459	197	110	113	131	144	1154	3451	2167	1693	1816	1922	1837	12886	69.11489458	84.2766941	86.16416732	79.85191867	62.08333333	3.166666667	NA	"8.1"	0	-2.15741630745108	-2.07061690814619	-2.06091502756585	0
54379	0.076944444	-252	132.3	138.2	154.2	151.7	161.3	118.5	856.2	0.475666667	140.5	157.7	165.5	190.3	169.5	171.2	994.7	0.55261	41	46	38	43	35	50	253	66	53	42	50	53	39	303	2618	2425	1863	2254	1800	2389	13349	906	950	957	774	682	558	4827	710	511	388	436	265	179	2489	873	855	671	686	813	677	4575	522	436	498	457	327	258	2498	3487	2593	1997	2226	2345	1600	14248	31.08558994	63.1745648	63.84912959	52.70309478	25.5	-18	NA	"7.8"	0	-2.50608875350899	-2.19670540162203	-2.19206319599494	0
54380	0.105222222	167	135.9	152.8	139.8	110.2	139.3	113.5	791.5	0.439722222	172.8	172.8	187.5	155.2	141.3	151.3	980.9	0.54494	40	30	30	25	27	24	176	41	30	34	31	23	19	178	1413	1167	1140	821	1049	844	6434	315	378	303	217	278	235	1726	242	202	239	297	315	301	1596	295	270	415	305	303	305	1893	318	309	222	254	228	260	1591	2407	2188	2252	2133	1612	1626	12218	-23.37184874	-8.340336134	28.68697479	-1.008403361	32.83333333	-39	NA	"8.1"	0	-3.99995656837923	-3.99995656837923	-2.54106759833613	0
54383	0.076111111	-931	147.4	115.8	139.5	121.8	175.5	94.8	794.8	0.441555556	140.6	155.3	134.7	169.7	190.8	140.7	931.8	0.51767	33	27	34	59	53	27	233	51	49	25	38	36	34	233	1699	1392	1394	1605	1626	947	8663	539	607	718	783	817	531	3995	547	209	336	397	444	287	2220	591	517	654	525	441	336	3064	304	252	338	238	358	168	1658	1982	1715	769	1331	1347	918	8062	29.93152681	46.24417249	57.53496503	44.57022145	45.875	9.166666667	NA	"8.1"	8	-2.52256927019471	-2.33292997056702	-2.23756221889755	1
